           1  0.21961594902134432       -356.04182557078775       0.11874048791970711        16.148185328723741     
           2  0.21716963136517037       -377.27019805798324       0.11874048791970711        16.148185328723741     
           3  0.25273100597564668       -342.72252284207053       0.11874048791970711        16.148185328723741     
           4  0.23426402938087051       -359.20583304745321       0.11874048791970711        16.148185328723741     
           5  0.21333460611571742       -376.99796678679394       0.11874048791970711        16.148185328723741     
           6  0.21231305350378130       -360.21398667020441       0.11455279243073312        16.342610921780480     
           7  0.25706466183069482       -365.54382927700789       0.12296413232323457        15.961137965269398     
           8  0.23171244384712239       -379.44025872591033       0.12296413232323457        15.961137965269398     
           9  0.22610618431180068       -388.03238616839394       0.12296413232323457        15.961137965269398     
          10  0.23696081815761558       -390.59671278562212       0.12296413232323457        15.961137965269398     
          11  0.23153583188938381       -392.70174256909758       0.12296413232323457        15.961137965269398     
          12  0.23495879222137719       -374.01830127655006       0.12296413232323457        15.961137965269398     
          13  0.22104484125221741       -345.02244153714958       0.11698076050601644        16.228754404325770     
          14  0.20734695311312118       -354.01285421579973       0.11470719553117922        16.335274901788310     
          15  0.21691339097582396       -332.33390952929250       0.11470719553117922        16.335274901788310     
          16  0.23875052831164537       -311.50110203965619       0.11470719553117922        16.335274901788310     
          17  0.24161169667524024       -322.54004415067448       0.11751107865531971        16.204304561445401     
          18  0.22171730949448279       -342.49467657033011       0.11777475882200870        16.192202516181684     
          19  0.22195894008217204       -332.70554905164806       0.11646161927770067        16.252832516816010     
          20  0.22379667351883781       -362.31512059669524       0.11646161927770067        16.252832516816010     
          21  0.20285724365397603       -361.02737885612163       0.11646161927770067        16.252832516816010     
          22  0.22231434407127457       -348.24452382423669       0.11646161927770067        16.252832516816010     
          23  0.20009033621492017       -386.15011095933698       0.11646161927770067        16.252832516816010     
          24  0.23532867055876855       -394.76349805193814       0.12160295275503304        16.020471532792200     
          25  0.21621750470000412       -375.70934684281821       0.11945495218479757        16.115926641644879     
          26  0.22990930336205662       -378.27330019963188       0.11945495218479757        16.115926641644879     
          27  0.24645502347813369       -368.32838906339174       0.11945495218479757        16.115926641644879     
          28  0.22053182886398481       -368.37199131625141       0.11945495218479757        16.115926641644879     
          29  0.20222233570144488       -359.20142656148141       0.11195322145541679        16.468136944117838     
          30  0.23087587976694146       -329.04262473165551       0.11195322145541679        16.468136944117838     
          31  0.22482206731536614       -347.50529579073549       0.11195322145541679        16.468136944117838     
          32  0.20260667878805838       -309.14096724242677       0.11195322145541679        16.468136944117838     
          33  0.22622076416651715       -307.92783296816469       0.11195322145541679        16.468136944117838     
          34  0.18138999623804794       -286.77757759788182       0.10400792543584224        16.877230824310903     
          35  0.19950330032252950       -296.97401319649214       0.10287172749898867        16.939138688967510     
          36  0.18583197181726582       -309.39642903582853       0.10287172749898867        16.939138688967510     
          37  0.20219964945731930       -297.52096564049981       0.10287172749898867        16.939138688967510     
          38  0.19218416890322182       -316.52727807124796       0.10287172749898867        16.939138688967510     
          39  0.18777302273136931       -307.66416397049608        9.9357460994823218E-002   17.136541346353244     
