           1   3.7673848196467739       -2672.2088595980772        28.489951012571829     
           2   4.6794609727586902       -2574.1984418744973        28.489951012571829     
           3   5.2994109061281627       -2510.3875394663532        28.489951012571829     
           4   5.5508227091232705       -2477.7674955395746        28.489951012571829     
           5   5.7861818189262628       -2459.0736782332651        28.489951012571829     
           6   5.7719475804183729       -2446.7339985163312        28.523875333895596     
           7   5.8231765799678268       -2442.3886574555622        28.523875333895596     
           8   5.9879143416797280       -2420.1346671368565        28.523875333895596     
           9   5.4549123452130370       -2452.0040831530537        28.576477964389586     
          10   5.6642874680137183       -2431.9518165402142        28.576477964389586     
          11   5.3920350431301705       -2460.2762974743964        28.576477964389586     
          12   5.2097817297399782       -2479.5323725363355        28.576477964389586     
          13   4.6573572654954729       -2462.5992525211982        28.735305139769601     
          14   4.9050301639591840       -2437.9857635697658        28.735305139769601     
          15   5.5034668669129934       -2385.8723668025896        28.708057016361344     
          16   6.0280060531199018       -2403.4949790515848        28.557321003815158     
          17   6.0690177379291610       -2399.1728697077383        28.557321003815158     
          18   6.4067815982440646       -2369.7482566167096        28.550209970368410     
          19   6.0495571388694040       -2389.9696033806586        28.585800005595878     
          20   6.2799298678376836       -2360.3360535387928        28.585800005595878     
          21   6.4628312074068042       -2338.7102166116952        28.585800005595878     
          22   5.4253080538912863       -2393.2054933136146        28.716616241404171     
          23   5.7096544574195542       -2363.3668736173267        28.716616241404171     
          24   6.7689750080781250       -2314.3605558203253        28.579108420721557     
          25   6.0269574460980433       -2371.8378440051979        28.635757222700072     
          26   5.9413147565711943       -2380.9334356101908        28.635757222700072     
          27   6.7213663851319909       -2287.6802796613115        28.635757222700072     
          28   6.7256591451427701       -2284.7459646146726        28.635757222700072     
          29   5.4277585885048349       -2327.6454546491686        28.842865250130139     
          30   5.5999490887288301       -2316.1147943433111        28.842865250130139     
          31   5.5361229048047935       -2323.7046984609665        28.842865250130139     
          32   5.5233879882207280       -2327.7375704668639        28.842865250130139     
          33   5.6306108167324540       -2314.5790916256524        28.842865250130139     
          34   5.4694820195664313       -2339.7754186593202        28.842865250130139     
          35   5.6485422991281879       -2301.6444729666387        28.878088669184933     
          36   6.1482989856830379       -2241.7449304494653        28.878088669184933     
          37   6.0595810841172177       -2244.0796558352790        28.878088669184933     
          38   6.1270503498535032       -2250.9356845221482        28.878088669184933     
          39   5.2144815086755774       -2300.4539689058365        28.989834005922130     
          40   5.1741454221974177       -2300.8932917084708        28.994660282323419     
          41   6.4464834071429831       -2235.9156268076636        28.818336385785518     
          42   6.5224991351173465       -2219.7261592040950        28.818336385785518     
          43   6.8678454895540479       -2214.0783653511112        28.755149490795933     
          44   5.6727537789803630       -2251.9661082993503        28.957889889489042     
          45   5.3042275487514035       -2295.5742109981961        28.957889889489042     
          46   5.3541875915612271       -2288.2616887063900        28.957889889489042     
          47   5.8656960725008132       -2268.6503144726835        28.873244393946401     
          48   6.2425804238159577       -2222.5641402017254        28.873244393946401     
          49   5.9329622367101678       -2257.5514003156736        28.873244393946401     
          50   6.5512855924790605       -2187.3331779728956        28.869599359997480     
          51   6.4071411954692135       -2211.0666840947238        28.869599359997480     
          52   6.3636423674988798       -2216.4866497373664        28.869599359997480     
          53   6.3657590178663783       -2220.8482452600661        28.869599359997480     
          54   5.5465219861000170       -2256.7282926905696        28.998231112592528     
          55   5.6447388801763196       -2237.0864439574302        28.998231112592528     
          56   5.9052822899080670       -2214.8695322968883        28.998231112592528     
          57   6.2324228760112170       -2177.7034880473871        28.998231112592528     
          58   6.4746281589630135       -2157.6790791920162        28.989657296943736     
          59   6.7751088849583185       -2119.8831368751030        28.989657296943736     
          60   5.8004391039331846       -2177.9594061146126        29.117005226902602     
          61   5.7353605891719663       -2190.5772292053143        29.117005226902602     
          62   5.3268685166053729       -2237.9932830367884        29.117005226902602     
          63   5.3208730533057222       -2220.7115834439237        29.141672737417473     
          64   5.9303092633310506       -2225.9367001090986        28.972096025287925     
          65   5.5253422183843748       -2235.2196072220722        29.051654851642848     
          66   5.4185081181048851       -2245.9517244223766        29.051654851642848     
          67   5.5626496527089841       -2227.1588070336129        29.051654851642848     
          68   5.4866209039355178       -2238.6772671384856        29.051654851642848     
          69   5.8499565915502272       -2210.5572020316754        29.012466146480786     
          70   5.8194946600686555       -2215.8992134153414        29.012466146480786     
          71   6.1161455351560630       -2189.2508156862377        29.012466146480786     
          72   5.9894112778363748       -2203.7299875046006        29.012466146480786     
          73   5.6748866734641457       -2241.5482518774934        29.012466146480786     
          74   5.3776889528062162       -2233.0073184886937        29.118865288921693     
          75   5.3614048602907731       -2232.0979756734459        29.118865288921693     
          76   5.5749338780963464       -2201.6349175274877        29.118865288921693     
          77   5.4122246349281156       -2219.7779034807272        29.118865288921693     
          78   5.4055510934011259       -2220.9926348795120        29.122746971694124     
          79   5.2765487025647415       -2233.3875187497401        29.122746971694124     
          80   5.3793305254962309       -2225.4925159417494        29.122746971694124     
          81   5.6886464346501064       -2190.9588194463313        29.122746971694124     
          82   5.2430776499793126       -2193.8002737577476        29.235109799732371     
          83   5.4121481893566781       -2176.6808777072283        29.235109799732371     
          84   5.1127093286655736       -2216.2883457733178        29.235109799732371     
          85   5.5259165240577399       -2209.0061275907797        29.148066332278198     
          86   5.4692595138454534       -2207.5004452285916        29.148066332278198     
          87   4.9958647900341244       -2261.0473641276344        29.148066332278198     
          88   4.8715199909331393       -2238.2322037078839        29.224856120346779     
          89   5.2111569882230651       -2200.1456130237630        29.224856120346779     
          90   5.1424030949198727       -2238.5535124632879        29.160790523184158     
          91   5.0853520630273108       -2245.1521186752875        29.160790523184158     
          92   5.3908108054629755       -2209.4695167008663        29.160790523184158     
          93   4.9674346900886164       -2259.6257705324520        29.160790523184158     
          94   5.1380991897560353       -2238.1606314933479        29.160790523184158     
          95   4.9855273348437423       -2215.6992390133400        29.258192571206404     
          96   4.9386241369634574       -2222.2300104093902        29.258192571206404     
          97   4.8148712111543537       -2231.9481141419778        29.261656442220019     
          98   5.0466960674307026       -2202.1979665921617        29.261656442220019     
          99   6.1195833102035309       -2171.6432043573463        29.049764683736296     
         100   6.3399833321948513       -2148.8985890539097        29.049764683736296     
         101   6.4613182720882847       -2131.9425406798841        29.049764683736296     
