   9.9514996552411787        16.248487374528011        4.3822413174350636     
  -4.6336007492344487E-003  0.13159898061895953       0.15512676203831707     
   23.850750933101079        24.790310775909234        34.137696583068461     
  -4.6303234608298639E-002 -0.11965815127684416        4.0755864750185368E-002
   20.631144141070067        13.766787960794456        36.712323619265604     
   7.4821186042319271E-002  -1.8416085567525255E-002 -0.21842213197942598     
   31.636406672359154        26.663109943578768        31.916595598094187     
  -2.4198143013971149E-002   1.7831590175032535E-003  -5.3363515573689235E-002
   31.931164926567401        25.595815050585312        39.308241360439588     
  0.11612539783004722        3.8237325734995158E-002   6.0140848324249790E-002
   12.494427736114222        21.701234119457734        7.8824100250708726     
 -0.14402349070387610       0.11678627966844712      -0.17315313776313990     
   16.759711474978062        25.703581013159599        29.822119411442010     
  -7.2868721679015647E-002   4.4819717844727588E-002   3.3563163032167997E-002
   20.013872837730943       0.70520886639506897        2.6147984439506873     
   4.7223537790012414E-003 -0.12940446032764658       -3.0020382711847322E-002
   6.1920666073636550        29.327148012375169        28.791930304564509     
  -3.5407883475880919E-002  -7.8819412205140341E-002  -1.7255201568143912E-002
   27.701022026091291        22.396285045176498        10.090100317426723     
  -4.8792188379881878E-003  -4.3854811077891707E-002  -6.7566249415841320E-003
   19.836951546155927        32.296052989861550        15.679722526568135     
  -7.3616842542810534E-002   2.4247045936314510E-002  -2.5799976701013430E-002
   36.085775222201697        28.810654556503927        5.3254375575772395     
 -0.10003379298164054       0.10358206624449311       0.22593014529376390     
   33.188204143724434        19.389740721937706        12.094133737365381     
 -0.14817474201935904       0.11542815043187934        9.5742423576082730E-002
   11.572017597093597        34.665374018388050        6.3252835851001050     
   3.3006613705651708E-002  -3.5549644586891964E-002  0.12594475217007287     
   17.572507272009751        45.503024987449066        45.270860995507277     
  -8.1758241520042629E-002  -1.3168254774675597E-002  0.10322741820233074     
   44.005043786960577        6.6113941854344924        27.177124450824870     
  0.10639077282814587       0.11825252795290138       -6.0442062624901385E-002
   32.573374152888313        12.154887503865172        34.793002665584396     
  -6.8854240231110087E-002  -2.7111064722869876E-002  -9.8520936464772918E-002
   4.1218937611955155        26.415052189039628        31.269415635850343     
  -5.9069272878596569E-004  -8.1169444527070173E-002  0.16252648080509555     
   16.678195151107548        20.961730735072756        22.242963696687458     
   9.9435874703018554E-002  -5.9373874300752458E-002   7.8341339554085510E-002
   14.340992559790859        31.600686857100278        29.840433740628843     
  -2.7267168107349541E-003 -0.12197556637102806        3.4488094039967526E-002
